Starting training...

Epoch 1/700
[12/21] Loss: 3.3488 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.2578 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.2869 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.3254 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.4843 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.2408 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.3701 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.4573 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.4711 | Step: 0.05s | ETA: 0s | 95.2%
[21/21] Loss: 3.3963 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 190 completed in 2.2s - Avg loss: 3.3790

Epoch 191/700
[1/21] Loss: 3.1724 | Step: 0.20s | ETA: 4s | 4.8%
[2/21] Loss: 3.4038 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.3053 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.3456 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.4271 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.4433 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.4723 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.4738 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.4898 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.3167 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.4665 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.3118 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.4093 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.3314 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.3620 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.5202 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.3083 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.4878 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.3647 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.4815 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.2589 | Step: 0.01s | ETA: 0s | 100.0%
Epoch 191 completed in 1.8s - Avg loss: 3.3882

Epoch 192/700
[1/21] Loss: 3.5029 | Step: 0.02s | ETA: 0s | 4.8%
[2/21] Loss: 3.3570 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.3207 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.3853 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.2564 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.2714 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.3209 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.3744 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.2693 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.4015 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.3126 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.4217 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.4232 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.3916 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.4518 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3652 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.4566 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.2121 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.2907 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.4891 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.4980 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 192 completed in 1.7s - Avg loss: 3.3701

Epoch 193/700
[1/21] Loss: 3.2904 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.3466 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.4360 | Step: 0.03s | ETA: 0s | 14.3%
[4/21] Loss: 3.4595 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.3426 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.4289 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.3803 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.4214 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.3779 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.3759 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.4219 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.4709 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.4868 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.4406 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.3264 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3684 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.3726 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.3714 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.2284 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.3147 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.3867 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 193 completed in 1.9s - Avg loss: 3.3833

Epoch 194/700
[1/21] Loss: 3.3743 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.4338 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.3040 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.2605 | Step: 0.03s | ETA: 1s | 19.0%
[5/21] Loss: 3.3928 | Step: 0.03s | ETA: 1s | 23.8%
[6/21] Loss: 3.5336 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.4155 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.3494 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.4002 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.4475 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.4489 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.3954 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.4105 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4621 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.4922 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.4959 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.4293 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.1177 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.4429 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.0997 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3468 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 194 completed in 1.9s - Avg loss: 3.3835

Epoch 195/700
[1/21] Loss: 3.4374 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.3193 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3794 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.2453 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.1221 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.3502 | Step: 0.03s | ETA: 1s | 28.6%
[7/21] Loss: 3.3204 | Step: 0.04s | ETA: 0s | 33.3%
[8/21] Loss: 3.4594 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.3364 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.4610 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.1965 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.4768 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3991 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.4918 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3665 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.3818 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4287 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2800 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.4174 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.4379 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3638 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 195 completed in 2.0s - Avg loss: 3.3653

Epoch 196/700
[1/21] Loss: 3.5761 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2700 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2064 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2664 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.4609 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4376 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.4169 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.4744 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4097 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2750 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3921 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.1385 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.4804 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.3465 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3044 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3773 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3042 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3656 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.3280 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3916 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.4648 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 196 completed in 2.2s - Avg loss: 3.3660

Epoch 197/700
[1/21] Loss: 3.3712 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3632 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.4602 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.4613 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3499 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4039 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3925 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3612 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.3987 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.2816 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3954 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.2726 | Step: 0.05s | ETA: 0s | 57.1%
[13/21] Loss: 3.4199 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.5152 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3933 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.2093 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4437 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.4480 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.2888 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3672 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3771 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 197 completed in 2.1s - Avg loss: 3.3797

Epoch 198/700
[1/21] Loss: 3.2609 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.5390 | Step: 0.05s | ETA: 1s | 9.5%
[3/21] Loss: 3.3464 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.2761 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.5246 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4639 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.3238 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.4490 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4529 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3210 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.2441 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.4471 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.2354 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.3938 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.3501 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.2978 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4301 | Step: 0.05s | ETA: 0s | 81.0%
[18/21] Loss: 3.5081 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.4712 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.3512 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3662 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 198 completed in 2.2s - Avg loss: 3.3835

Epoch 199/700
[1/21] Loss: 3.4544 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.3760 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.4891 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.4435 | Step: 0.05s | ETA: 1s | 19.0%
[5/21] Loss: 3.1594 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.4358 | Step: 0.05s | ETA: 1s | 28.6%
[7/21] Loss: 3.2059 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.2430 | Step: 0.05s | ETA: 1s | 38.1%
[9/21] Loss: 3.2473 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.3400 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.3762 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.2046 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3319 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.4174 | Step: 0.05s | ETA: 0s | 66.7%
[15/21] Loss: 3.4619 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.3798 | Step: 0.05s | ETA: 0s | 76.2%
[17/21] Loss: 3.4049 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.2355 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.5603 | Step: 0.05s | ETA: 0s | 90.5%
[20/21] Loss: 3.4701 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.4750 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 199 completed in 2.2s - Avg loss: 3.3672

Epoch 200/700
[1/21] Loss: 3.3582 | Step: 0.05s | ETA: 1s | 4.8%
[2/21] Loss: 3.4778 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.2853 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.5447 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3096 | Step: 0.05s | ETA: 1s | 23.8%
[6/21] Loss: 3.4821 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3634 | Step: 0.05s | ETA: 1s | 33.3%
[8/21] Loss: 3.3107 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.4547 | Step: 0.05s | ETA: 1s | 42.9%
[10/21] Loss: 3.3030 | Step: 0.05s | ETA: 0s | 47.6%
[11/21] Loss: 3.2290 | Step: 0.05s | ETA: 0s | 52.4%
[12/21] Loss: 3.4330 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.3299 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.3895 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.3733 | Step: 0.05s | ETA: 0s | 71.4%
[16/21] Loss: 3.4876 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3431 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.5028 | Step: 0.05s | ETA: 0s | 85.7%
[19/21] Loss: 3.2557 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.4871 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.2645 | Step: 0.04s | ETA: 0s | 100.0%
Epoch 200 completed in 2.2s - Avg loss: 3.3802

Epoch 201/700
[1/21] Loss: 3.2818 | Step: 0.20s | ETA: 4s | 4.8%
[2/21] Loss: 3.3940 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.3268 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.4527 | Step: 0.02s | ETA: 0s | 19.0%
[5/21] Loss: 3.3590 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.4002 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.3570 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.3420 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.2925 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.3958 | Step: 0.02s | ETA: 0s | 47.6%
[11/21] Loss: 3.4331 | Step: 0.02s | ETA: 0s | 52.4%
[12/21] Loss: 3.3807 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.3514 | Step: 0.02s | ETA: 0s | 61.9%
[14/21] Loss: 3.4527 | Step: 0.02s | ETA: 0s | 66.7%
[15/21] Loss: 3.3841 | Step: 0.02s | ETA: 0s | 71.4%
[16/21] Loss: 3.2246 | Step: 0.02s | ETA: 0s | 76.2%
[17/21] Loss: 3.4445 | Step: 0.02s | ETA: 0s | 81.0%
[18/21] Loss: 3.4298 | Step: 0.02s | ETA: 0s | 85.7%
[19/21] Loss: 3.3912 | Step: 0.02s | ETA: 0s | 90.5%
[20/21] Loss: 3.4427 | Step: 0.02s | ETA: 0s | 95.2%
[21/21] Loss: 3.3910 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 201 completed in 1.8s - Avg loss: 3.3775

Epoch 202/700
[1/21] Loss: 3.3096 | Step: 0.02s | ETA: 0s | 4.8%
[2/21] Loss: 3.3021 | Step: 0.02s | ETA: 0s | 9.5%
[3/21] Loss: 3.4250 | Step: 0.02s | ETA: 0s | 14.3%
[4/21] Loss: 3.4029 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.5370 | Step: 0.02s | ETA: 0s | 23.8%
[6/21] Loss: 3.3641 | Step: 0.02s | ETA: 0s | 28.6%
[7/21] Loss: 3.4389 | Step: 0.02s | ETA: 0s | 33.3%
[8/21] Loss: 3.3661 | Step: 0.02s | ETA: 0s | 38.1%
[9/21] Loss: 3.4425 | Step: 0.02s | ETA: 0s | 42.9%
[10/21] Loss: 3.5147 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.3452 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.4817 | Step: 0.02s | ETA: 0s | 57.1%
[13/21] Loss: 3.3656 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.3316 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.4417 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3599 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.3507 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.2333 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.1808 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.4738 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.2702 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 202 completed in 1.8s - Avg loss: 3.3780

Epoch 203/700
[1/21] Loss: 3.3807 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.4164 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.3111 | Step: 0.03s | ETA: 0s | 14.3%
[4/21] Loss: 3.4008 | Step: 0.03s | ETA: 0s | 19.0%
[5/21] Loss: 3.3988 | Step: 0.03s | ETA: 0s | 23.8%
[6/21] Loss: 3.3054 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.3632 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.4306 | Step: 0.03s | ETA: 0s | 38.1%
[9/21] Loss: 3.4278 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.2263 | Step: 0.03s | ETA: 0s | 47.6%
[11/21] Loss: 3.3489 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.4094 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.3845 | Step: 0.03s | ETA: 0s | 61.9%
[14/21] Loss: 3.4370 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.3877 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.4216 | Step: 0.03s | ETA: 0s | 76.2%
[17/21] Loss: 3.3567 | Step: 0.03s | ETA: 0s | 81.0%
[18/21] Loss: 3.4179 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.3627 | Step: 0.03s | ETA: 0s | 90.5%
[20/21] Loss: 3.4049 | Step: 0.03s | ETA: 0s | 95.2%
[21/21] Loss: 3.2862 | Step: 0.02s | ETA: 0s | 100.0%
Epoch 203 completed in 1.9s - Avg loss: 3.3752

Epoch 204/700
[1/21] Loss: 3.2907 | Step: 0.03s | ETA: 1s | 4.8%
[2/21] Loss: 3.3375 | Step: 0.03s | ETA: 1s | 9.5%
[3/21] Loss: 3.4192 | Step: 0.03s | ETA: 1s | 14.3%
[4/21] Loss: 3.3539 | Step: 0.03s | ETA: 1s | 19.0%
[5/21] Loss: 3.2192 | Step: 0.03s | ETA: 0s | 23.8%
[6/21] Loss: 3.3641 | Step: 0.03s | ETA: 0s | 28.6%
[7/21] Loss: 3.3970 | Step: 0.03s | ETA: 0s | 33.3%
[8/21] Loss: 3.3779 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.4329 | Step: 0.03s | ETA: 0s | 42.9%
[10/21] Loss: 3.3481 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.4735 | Step: 0.03s | ETA: 0s | 52.4%
[12/21] Loss: 3.3768 | Step: 0.03s | ETA: 0s | 57.1%
[13/21] Loss: 3.4127 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2376 | Step: 0.03s | ETA: 0s | 66.7%
[15/21] Loss: 3.3618 | Step: 0.03s | ETA: 0s | 71.4%
[16/21] Loss: 3.3510 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4228 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.3777 | Step: 0.03s | ETA: 0s | 85.7%
[19/21] Loss: 3.2805 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.5256 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.3728 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 204 completed in 2.0s - Avg loss: 3.3683

Epoch 205/700
[1/21] Loss: 3.4197 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.2204 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.4728 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.3935 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3948 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.1467 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.3510 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.4900 | Step: 0.04s | ETA: 0s | 38.1%
[9/21] Loss: 3.4095 | Step: 0.04s | ETA: 0s | 42.9%
[10/21] Loss: 3.3936 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.2755 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3811 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.4292 | Step: 0.04s | ETA: 0s | 61.9%
[14/21] Loss: 3.2555 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.2378 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.4927 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.3263 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.4992 | Step: 0.04s | ETA: 0s | 85.7%
[19/21] Loss: 3.5225 | Step: 0.04s | ETA: 0s | 90.5%
[20/21] Loss: 3.4052 | Step: 0.04s | ETA: 0s | 95.2%
[21/21] Loss: 3.4931 | Step: 0.03s | ETA: 0s | 100.0%
Epoch 205 completed in 2.1s - Avg loss: 3.3814

Epoch 206/700
[1/21] Loss: 3.4059 | Step: 0.04s | ETA: 1s | 4.8%
[2/21] Loss: 3.3340 | Step: 0.04s | ETA: 1s | 9.5%
[3/21] Loss: 3.3365 | Step: 0.04s | ETA: 1s | 14.3%
[4/21] Loss: 3.4678 | Step: 0.04s | ETA: 1s | 19.0%
[5/21] Loss: 3.3768 | Step: 0.04s | ETA: 1s | 23.8%
[6/21] Loss: 3.3724 | Step: 0.04s | ETA: 1s | 28.6%
[7/21] Loss: 3.2606 | Step: 0.04s | ETA: 1s | 33.3%
[8/21] Loss: 3.3279 | Step: 0.04s | ETA: 1s | 38.1%
[9/21] Loss: 3.2818 | Step: 0.04s | ETA: 1s | 42.9%
[10/21] Loss: 3.3278 | Step: 0.04s | ETA: 0s | 47.6%
[11/21] Loss: 3.4160 | Step: 0.04s | ETA: 0s | 52.4%
[12/21] Loss: 3.3881 | Step: 0.04s | ETA: 0s | 57.1%
[13/21] Loss: 3.1737 | Step: 0.05s | ETA: 0s | 61.9%
[14/21] Loss: 3.4511 | Step: 0.04s | ETA: 0s | 66.7%
[15/21] Loss: 3.2191 | Step: 0.04s | ETA: 0s | 71.4%
[16/21] Loss: 3.4138 | Step: 0.04s | ETA: 0s | 76.2%
[17/21] Loss: 3.4629 | Step: 0.04s | ETA: 0s | 81.0%
[18/21] Loss: 3.4660 | Step: 0.05s | ETA: 0s | 85.7%
